player_index,Age,PER,DRB%,USG%,DWS,WS,VORP,FG%,2P%,FT%,DRB,AST,PF,ALL_STAR_PROB,ALL_STAR,Player,Year
Charlie Villanueva: 2011,-0.1613050905014316,0.5117628668928189,0.7254261844820062,0.8754846351356776,-0.4354184114936232,-0.03106217020513576,-0.462738366243627,-0.13533023333895683,0.19796004229777614,0.2691218994109317,0.380668948008516,-0.622417418015661,0.7224496286733869,0.0,False,Charlie Villanueva,2011
Jason Smith: 2015,0.3145268294220142,-0.3795413795601384,0.06276757268270824,0.17907297973100308,-0.6852181906243714,-0.6521066703364199,-0.9429218210549052,-0.26328383144242223,-0.6033958899495094,0.7958339617824065,0.24469125540250808,0.04536965011094774,1.1927931967631586,0.0,False,Jason Smith,2015
Raymond Felton: 2013,0.3145268294220142,0.3517851816320315,-1.2451112663948534,0.6706576776637146,0.14744773981145565,0.32848990881823925,0.360433270575707,-0.37524322978295355,-0.35297216112223245,0.4530530957946216,-0.3493165596658423,1.7293544306041349,0.01693427653872921,0.02,False,Raymond Felton,2013
Antonio McDyess: 2007,1.266190669268906,1.0145498777124362,1.405523180802338,-0.04623667348815578,1.3964466354651963,0.9168478563110346,0.4976285433789293,1.2081825467474288,0.8323668219935446,-0.3662767790054518,0.9961469250672886,-0.44821209589567607,1.741527359534559,0.01,False,Antonio McDyess,2007
T.J. Ford: 2007,-0.8750529703866003,1.037403832749691,-0.8614668069321021,1.4899655075515668,0.6470472980729517,0.36117646145672777,0.4976285433789293,-0.23129543191655585,-0.48653148316344685,0.7038683635905625,-0.06304773312687827,3.3480122153023277,0.8949089369729699,0.1,False,T.J. Ford,2007
Steve Novak: 2010,-0.1613050905014316,-1.2251377159385848,-0.756836499805897,-0.9474752863647934,-1.1848177488858675,-0.9462856440828176,-0.7371289118500716,-0.9830228207744142,1.0827905508208218,0.36108749760277664,-1.1437125533114674,-0.9272767317256345,-1.691980687520775,0.0,False,Steve Novak,2010
Marko Jaric: 2009,0.79035874934546,-1.4536772663111381,-1.0532890366634777,-0.49685597992647496,-0.8517513767115368,-1.1750915125522379,-0.8057265482516829,-1.9106864070245373,-2.673565381588331,-0.2325086361809491,-1.0721453466767266,-0.43369498571901066,-1.0491778111314203,0.0,False,Marko Jaric,2009
Ramon Sessions: 2009,-1.1129689303483232,0.9002801025261595,-0.512699116511419,0.732105764905303,0.48051411198578653,0.78610164575708,0.4976285433789293,-0.0873476340501573,-0.3195823306119288,0.4948556404272784,0.09440012146955196,2.310038837670751,0.45592160675584953,0.03,False,Ramon Sessions,2009
Jae Crowder: 2015,-0.6371370104248775,0.05468376614771266,0.04532918816167415,-0.2715463267073154,0.3972475189422038,0.23043025090277325,0.22323799777248474,-0.48720262812348664,0.38160411010444595,0.31928495297011983,0.20890765208513756,-0.2885238839523566,0.1266811090930093,0.0,False,Jae Crowder,2015
Devin Harris: 2007,-0.8750529703866003,0.5346168219300742,-1.070727421184512,0.05617680524782572,1.146646856334448,1.0802806195034778,0.9092143617885965,0.6643797548077018,0.5986380084214195,0.7456709082232192,-0.2920627943580495,1.1777042438908494,1.7728835974072106,0.01,False,Devin Harris,2007
Beno Udrih: 2014,1.028274709307183,-0.21956369429935135,-0.9486587295372729,-0.3329944139489044,-1.018284562798702,-0.7828528808903743,-0.6685312754484606,-0.19930703239069042,-0.7035653814804202,0.8209154885620006,-1.0220483020324078,-0.12883567200903714,-1.237315238367329,0.0,False,Beno Udrih,2014
